# 
# Header Description:
# 
# Version: 2131623989 Platform: 11 Manufacturer: Xiaomi Model: 2107113SG
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,28022339,11066246000000,,,-9223372036854775808,,,-4.400322004129187,64.64434347843823,2,4,0.0,35,9,24,29.0,11.44616413116455,1.180999994277954,16,0.0,0.0,1.57542003E9,,,,0,,1,2.12
Raw,28022342,11066246000000,,,-9223372036854775808,,,-4.400322004129187,64.64434347843823,2,16,0.0,35,9,19,30.7,-633.6683959960938,1.0815000534057617,16,0.0,0.0,1.57542003E9,,,,0,,1,2.12
Raw,28022343,11066246000000,,,-9223372036854775808,,,-4.400322004129187,64.64434347843823,2,18,0.0,35,8,21,29.6,-473.83123779296875,0.9530000686645508,16,0.0,0.0,1.57542003E9,,,,0,,1,2.12
Raw,28022343,11066246000000,,,-9223372036854775808,,,-4.400322004129187,64.64434347843823,2,25,0.0,35,5,21,30.1,538.96875,0.9825000166893005,16,0.0,0.0,1.57542003E9,,,,0,,1,2.12
Raw,28022343,11066246000000,,,-9223372036854775808,,,-4.400322004129187,64.64434347843823,2,26,0.0,35,11,10,38.0,-422.8896179199219,0.843000054359436,16,0.0,0.0,1.57542003E9,,,,0,,1,2.12
Fix,gps,46.206871,6.156582,435.141052,0.000000,16.043623,1648646623804
Raw,28023821,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,2,0.0,16399,307440742229143,423,25.4,617.493408203125,1.059499979019165,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023821,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,4,0.0,16399,307440745034453,27,28.2,10.39954948425293,0.6210000514984131,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023822,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,5,0.0,16399,307440748671520,318,27.1,-270.4548645019531,0.9485000371932983,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023822,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,16,0.0,16399,307440748427797,19,31.4,-633.865478515625,0.04220867529511452,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023822,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,18,0.0,16399,307440757283700,24,29.1,-474.4501953125,0.6498843431472778,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023822,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,25,0.0,16399,307440754741403,27,27.8,537.9317016601562,0.6574999690055847,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023822,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,26,0.0,16399,307440757379921,10,38.2,-423.3726501464844,0.008899103850126266,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Raw,28023823,11067246000000,,,-9223372036854775808,,,-1.615719178708207,14.185648381883297,2,29,0.0,16399,307440758999604,19,31.2,297.7810363769531,0.9164999723434448,16,0.0,0.0,1.57542003E9,,,,0,,1,2.55
Fix,gps,46.206962,6.156610,442.259277,0.000000,9.762513,1648646624000
Raw,28024818,11068246000000,18,,-1332670773582635542,0.05430412292480469,115.55399396456778,-4.68086176173323,10.197862132592654,2,2,0.0,16399,307441742226956,61,22.3,618.0928955078125,1.0505000352859497,16,0.0,0.0,1.57542003E9,,,,0,,1,2.41
Raw,28024819,11068246000000,18,,-1332670773582635542,0.05430412292480469,115.55399396456778,-4.68086176173323,10.197862132592654,2,4,0.0,16399,307441745034437,53,23.1,10.570813179016113,0.9359999895095825,16,0.0,0.0,1.57542003E9,,,,0,,1,2.41
Raw,28024820,11068246000000,18,,-1332670773582635542,0.05430412292480469,115.55399396456778,-4.68086176173323,10.197862132592654,2,5,0.0,16399,307441748672476,61,22.5,-271.0733337402344,1.0414999723434448,16,0.0,0.0,1.57542003E9,,,,0,,1,2.41
Raw,28024820,11068246000000,18,,-1332670773582635542,0.05430412292480469,115.55399396456778,-4.68086176173323,10.197862132592654,2,16,0.0,16399,307441748429874,19,30.9,-634.2892456054688,0.6280896663665771,16,0.0,0.0,1.57542003E9,,,,0,,1,2.41
Raw,28024820,11068246000000,18,,-1332670773582635542,0.05430412292480469,115.55399396456778,-4.68086176173323,10.197862132592654,2,18,0.0,16399,307441757285280,31,26.6,-474.9920349121094,0.7129999995231628,16,0.0,0.0,1.57542003E9,,,,0,,1,2.41
Raw,28024820,11068246000000,18,,-1332670773582635542,0.05430412292480469,115.55399396456778,-4.68086176173323,10.197862132592654,2,20,0.0,16399,307441747916830,423,25.6,48.12527084350586,1.0069999694824219,16,0.0,0.0,1.57542003E9,,,,0,,1,2.41
