# 
# Header Description:
# 
# Version: 2.0.0.0 Platform: 11 Manufacturer: Xiaomi Model: 2107113SG
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,47.423534,8.566624,469.318054,0.000000,3.790092,1651226632000
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,2,0.0,16399,468249350858085,35,25.8,359.40765380859375,0.7985000014305115,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,18,0.0,16399,468249347360825,70,20.9,-723.9627685546875,1.8669999837875366,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,22,0.0,16399,468249350904639,14,33.9,363.18060302734375,0.037995655089616776,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,25,0.0,16399,468249361137522,61,22.3,219.34201049804688,1.0220000743865967,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,26,0.0,16399,468249348648406,80,20.1,-609.1395874023438,1.868499994277954,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,29,0.0,16399,468249360434802,16,32.9,-160.77976989746094,0.6287862658500671,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,31,0.0,16399,468249357304333,10,37.8,-277.1998291015625,0.023899104446172714,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,32,0.0,16399,468249347772243,16,32.9,556.9150390625,0.04740523174405098,16,0.0,0.0,1.57542003E9,,,,0,,1,4.81
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,10,0.0,49359,47031364108445,19,31.9,-184.09933471679688,0.062844417989254,16,0.0,0.0,1.59806246E9,,,,0,,3,5.14
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,21,0.0,49359,47031349366317,35,26.1,-846.4733276367188,0.7400000095367432,16,0.0,0.0,1.60424998E9,,,,0,,3,5.14
Raw,134777934,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,43,0.0,16399,468235353391825,19,32.0,255.7621612548828,0.04994453489780426,16,0.0,0.0,1.56109798E9,,,,0,,5,4.95
Raw,134777935,56277764000000,18,,-1335205571664645128,0.5545406341552734,39.56090586143546,-3.4440656815692847,9.92997247684167,62,38,0.0,16399,468235297957731,61,22.4,1.0754210948944092,0.9980000257492065,16,0.0,0.0,1.56109798E9,,,,0,,5,4.95
